geo_id,geo_type,year,var,value,units
340130024002,block_group,2019,census_percBlueCollar,77.63819095477388,%
340130024002,block_group,2019,census_percUnemployed,0,%
340130024002,block_group,2019,census_percPlumbingComplete,1,%
340130024002,block_group,2019,census_percFamiliesSingleParent,25.128205128205128,%
340130024002,block_group,2019,census_percHH_NoVehicle,34.46153846153846,%
340130024002,block_group,2019,census_percAgeOver64,18.32718327183272,%
340130024002,block_group,2019,census_percHH_LangIsolated,14.76923076923077,%
340130024002,block_group,2019,census_percHH_Crowded,0,%
340130024002,block_group,2019,PC1,1.154977325548227,NA
340130053001,block_group,2019,census_percBelow200FPL,51.46443514644352,%
340130053001,block_group,2019,census_percEducLessHS,24.89711934156379,%
340130053001,block_group,2019,census_percMinority,94.42119944211994,%
340130053001,block_group,2019,census_income_median,38214,USD
340130053001,block_group,2019,census_income_percapita,17744,USD
340130053001,block_group,2019,census_rentMedian,930,USD
340130053001,block_group,2019,census_rentIncomeRatioMedian,24.6,ratio
340130053001,block_group,2019,census_homeValuemedian,290000,USD
340130053001,block_group,2019,census_percHomeowners,17.294281729428175,%
340130053001,block_group,2019,census_percBlueCollar,80.59210526315789,%
340130053001,block_group,2019,census_percUnemployed,0.1290909090909091,%
340130053001,block_group,2019,census_percPlumbingComplete,1,%
340130053001,block_group,2019,census_percFamiliesSingleParent,43.646408839779006,%
340130053001,block_group,2019,census_percHH_NoVehicle,20.198675496688743,%
340130053001,block_group,2019,census_percAgeOver64,6.5550906555090656,%
340130053001,block_group,2019,census_percHH_LangIsolated,5.629139072847682,%
340130053001,block_group,2019,census_percHH_Crowded,0,%
340130053001,block_group,2019,PC1,-0.804045388937849,NA
340130147005,block_group,2019,census_percBelow200FPL,76.30480167014613,%
340130147005,block_group,2019,census_percEducLessHS,9.765625,%
340130147005,block_group,2019,census_percMinority,89.03966597077245,%
340130147005,block_group,2019,census_income_median,26094,USD
340130147005,block_group,2019,census_income_percapita,8492,USD
340130147005,block_group,2019,census_rentMedian,979,USD
340130147005,block_group,2019,census_rentIncomeRatioMedian,51,ratio
340130147005,block_group,2019,census_homeValuemedian,269535.99,USD
340130147005,block_group,2019,census_percHomeowners,3.9665970772442587,%
340130147005,block_group,2019,census_percBlueCollar,89.57345971563981,%
340130147005,block_group,2019,census_percUnemployed,0.09333333333333334,%
340130147005,block_group,2019,census_percPlumbingComplete,1,%
340130147005,block_group,2019,census_percFamiliesSingleParent,34.57446808510638,%
340130147005,block_group,2019,census_percHH_NoVehicle,28.09917355371901,%
340130147005,block_group,2019,census_percAgeOver64,10.542797494780793,%
340130147005,block_group,2019,census_percHH_LangIsolated,8.264462809917354,%
340130147005,block_group,2019,census_percHH_Crowded,5.371900826446281,%
340130147005,block_group,2019,PC1,-2.4492163733886807,NA
340130078002,block_group,2019,census_percBelow200FPL,57.39830129637908,%
340130078002,block_group,2019,census_percEducLessHS,44.64633354964309,%
340130078002,block_group,2019,census_percMinority,59.499329459097005,%
340130078002,block_group,2019,census_income_median,62679,USD
340130078002,block_group,2019,census_income_percapita,22156,USD
340130078002,block_group,2019,census_rentMedian,1149,USD
340130078002,block_group,2019,census_rentIncomeRatioMedian,30.6,ratio
340130078002,block_group,2019,census_homeValuemedian,215200,USD
340130078002,block_group,2019,census_percHomeowners,31.604827894501565,%
340130078002,block_group,2019,census_percBlueCollar,79.47136563876651,%
340130078002,block_group,2019,census_percUnemployed,0,%
340130078002,block_group,2019,census_percPlumbingComplete,1,%
340130078002,block_group,2019,census_percFamiliesSingleParent,26.38623326959847,%
340130078002,block_group,2019,census_percHH_NoVehicle,42.89855072463768,%
340130078002,block_group,2019,census_percAgeOver64,9.566383549396512,%
340130078002,block_group,2019,census_percHH_LangIsolated,49.27536231884058,%
340130078002,block_group,2019,census_percHH_Crowded,8.405797101449275,%
340130078002,block_group,2019,PC1,0.5334080763242113,NA
340130228001,block_group,2019,census_percBelow200FPL,83.01743745261561,%
340130228001,block_group,2019,census_percEducLessHS,48.73684210526316,%
340130228001,block_group,2019,census_percMinority,93.47990902198634,%
340130228001,block_group,2019,census_income_median,13221,USD
340130228001,block_group,2019,census_income_percapita,13792,USD
340130228001,block_group,2019,census_rentMedian,554,USD
340130228001,block_group,2019,census_rentIncomeRatioMedian,44.7,ratio
340130228001,block_group,2019,census_homeValuemedian,226192.93,USD
340130228001,block_group,2019,census_percHomeowners,11.902956785443518,%
340130228001,block_group,2019,census_percBlueCollar,65.73426573426573,%
340130228001,block_group,2019,census_percUnemployed,0.04933586337760911,%
340130228001,block_group,2019,census_percPlumbingComplete,1,%
340130228001,block_group,2019,census_percFamiliesSingleParent,19.626168224299064,%
340130228001,block_group,2019,census_percHH_NoVehicle,55.46218487394958,%
340130228001,block_group,2019,census_percAgeOver64,36.16376042456406,%
340130228001,block_group,2019,census_percHH_LangIsolated,7.983193277310924,%
340130228001,block_group,2019,census_percHH_Crowded,0,%
340130228001,block_group,2019,PC1,-2.527252240226828,NA
340130043002,block_group,2019,census_percBelow200FPL,56.54993514915694,%
340130043002,block_group,2019,census_percEducLessHS,19.11111111111111,%
340130043002,block_group,2019,census_percMinority,100,%
340130043002,block_group,2019,census_income_median,39375,USD
340130043002,block_group,2019,census_income_percapita,16244,USD
340130043002,block_group,2019,census_rentMedian,1240,USD
340130043002,block_group,2019,census_rentIncomeRatioMedian,51,ratio
340130043002,block_group,2019,census_homeValuemedian,192900,USD
340130043002,block_group,2019,census_percHomeowners,25.486381322957197,%
340130043002,block_group,2019,census_percBlueCollar,70.46109510086455,%
340130043002,block_group,2019,census_percUnemployed,0.12190812720848057,%
340130043002,block_group,2019,census_percPlumbingComplete,0.9728155339805825,%
340130043002,block_group,2019,census_percFamiliesSingleParent,45.945945945945944,%
340130043002,block_group,2019,census_percHH_NoVehicle,28.737864077669904,%
340130043002,block_group,2019,census_percAgeOver64,7.457846952010376,%
340130043002,block_group,2019,census_percHH_LangIsolated,0,%
340130043002,block_group,2019,census_percHH_Crowded,0.970873786407767,%
340130043002,block_group,2019,PC1,-1.1372755026823202,NA
340130092001,block_group,2019,census_percBelow200FPL,58.43293492695882,%
340130092001,block_group,2019,census_percEducLessHS,30.303030303030297,%
340130092001,block_group,2019,census_percMinority,88.92773892773893,%
340130092001,block_group,2019,census_income_median,36764.7,USD
340130092001,block_group,2019,census_income_percapita,17730,USD
340130092001,block_group,2019,census_rentMedian,864,USD
340130092001,block_group,2019,census_rentIncomeRatioMedian,29,ratio
340130092001,block_group,2019,census_homeValuemedian,197200,USD
340130092001,block_group,2019,census_percHomeowners,24.740932642487046,%
340130092001,block_group,2019,census_percBlueCollar,77.68924302788845,%
340130092001,block_group,2019,census_percUnemployed,0.10286677908937605,%
340130092001,block_group,2019,census_percPlumbingComplete,1,%
340130092001,block_group,2019,census_percFamiliesSingleParent,49.375,%
340130092001,block_group,2019,census_percHH_NoVehicle,35.472972972972975,%
340130092001,block_group,2019,census_percAgeOver64,5.011655011655011,%
340130092001,block_group,2019,census_percHH_LangIsolated,2.7027027027027026,%
340130092001,block_group,2019,census_percHH_Crowded,0,%
340130092001,block_group,2019,PC1,-1.3676671501481419,NA
340130087002,block_group,2019,census_percBelow200FPL,68.99747262005054,%
340130087002,block_group,2019,census_percEducLessHS,64.16558861578267,%
340130087002,block_group,2019,census_percMinority,94.75873544093179,%
340130087002,block_group,2019,census_income_median,32336,USD
340130087002,block_group,2019,census_income_percapita,16045,USD
340130087002,block_group,2019,census_rentMedian,978,USD
340130087002,block_group,2019,census_rentIncomeRatioMedian,51,ratio
340130087002,block_group,2019,census_homeValuemedian,282000,USD
340130087002,block_group,2019,census_percHomeowners,45.98290598290598,%
340130087002,block_group,2019,census_percBlueCollar,80.62015503875969,%
340130087002,block_group,2019,census_percUnemployed,0.06605922551252848,%
340130087002,block_group,2019,census_percPlumbingComplete,1,%
340130087002,block_group,2019,census_percFamiliesSingleParent,20.344827586206897,%
340130087002,block_group,2019,census_percHH_NoVehicle,43.417366946778714,%
340130087002,block_group,2019,census_percAgeOver64,10.732113144758735,%
340130087002,block_group,2019,census_percHH_LangIsolated,36.97478991596638,%
340130087002,block_group,2019,census_percHH_Crowded,5.882352941176471,%
340130087002,block_group,2019,PC1,-1.020534640180183,NA
340130037002,block_group,2019,census_percBelow200FPL,73.5759493670886,%
340130037002,block_group,2019,census_percEducLessHS,48.87640449438202,%
340130037002,block_group,2019,census_percMinority,97.31012658227847,%
340130037002,block_group,2019,census_income_median,37386,USD
340130037002,block_group,2019,census_income_percapita,20636,USD
340130037002,block_group,2019,census_rentMedian,1054,USD
340130037002,block_group,2019,census_rentIncomeRatioMedian,33.9,ratio
340130037002,block_group,2019,census_homeValuemedian,161300,USD
340130037002,block_group,2019,census_percHomeowners,24.841772151898734,%
340130037002,block_group,2019,census_percBlueCollar,38.55421686746988,%
340130037002,block_group,2019,census_percUnemployed,0.08188585607940446,%
340130037002,block_group,2019,census_percPlumbingComplete,1,%
340130037002,block_group,2019,census_percFamiliesSingleParent,75.30864197530865,%
340130037002,block_group,2019,census_percHH_NoVehicle,42.152466367713004,%
340130037002,block_group,2019,census_percAgeOver64,2.848101265822785,%
340130037002,block_group,2019,census_percHH_LangIsolated,3.587443946188341,%
340130037002,block_group,2019,census_percHH_Crowded,0,%
340130037002,block_group,2019,PC1,-1.3923006713664905,NA
340130043001,block_group,2019,census_percBelow200FPL,62.09322779243623,%
340130043001,block_group,2019,census_percEducLessHS,29.876160990712076,%
340130043001,block_group,2019,census_percMinority,100,%
340130043001,block_group,2019,census_income_median,27938,USD
340130043001,block_group,2019,census_income_percapita,19155,USD
340130043001,block_group,2019,census_rentMedian,962,USD
340130043001,block_group,2019,census_rentIncomeRatioMedian,51,ratio
340130043001,block_group,2019,census_homeValuemedian,231320.96,USD
340130043001,block_group,2019,census_percHomeowners,15.03957783641161,%
340130043001,block_group,2019,census_percBlueCollar,67.02127659574468,%
340130043001,block_group,2019,census_percUnemployed,0.04411764705882353,%
340130043001,block_group,2019,census_percPlumbingComplete,1,%
340130043001,block_group,2019,census_percFamiliesSingleParent,37.254901960784316,%
340130043001,block_group,2019,census_percHH_NoVehicle,50,%
340130043001,block_group,2019,census_percAgeOver64,6.332453825857519,%
340130043001,block_group,2019,census_percHH_LangIsolated,2.6666666666666665,%
340130043001,block_group,2019,census_percHH_Crowded,0,%
340130043001,block_group,2019,PC1,-1.7084731423181174,NA
340130096003,block_group,2019,census_percBelow200FPL,71.36414881623449,%
340130096003,block_group,2019,census_percEducLessHS,30.734292202876613,%
340130096003,block_group,2019,census_percMinority,96.76813228109734,%
340130096003,block_group,2019,census_income_median,40197,USD
340130096003,block_group,2019,census_income_percapita,13619,USD
340130096003,block_group,2019,census_rentMedian,957,USD
340130096003,block_group,2019,census_rentIncomeRatioMedian,36.1,ratio
340130096003,block_group,2019,census_homeValuemedian,277700,USD
340130096003,block_group,2019,census_percHomeowners,13.60390830514844,%
340130096003,block_group,2019,census_percBlueCollar,67.51968503937007,%
340130096003,block_group,2019,census_percUnemployed,0.039544235924932974,%
340130096003,block_group,2019,census_percPlumbingComplete,1,%
340130096003,block_group,2019,census_percFamiliesSingleParent,41.2751677852349,%
340130096003,block_group,2019,census_percHH_NoVehicle,27.22063037249284,%
340130096003,block_group,2019,census_percAgeOver64,5.223600150319429,%
340130096003,block_group,2019,census_percHH_LangIsolated,27.793696275071632,%
340130096003,block_group,2019,census_percHH_Crowded,0,%
340130096003,block_group,2019,PC1,-1.2712609046336831,NA
340130147002,block_group,2019,census_percBelow200FPL,53.593179049939096,%
340130147002,block_group,2019,census_percEducLessHS,20.98765432098766,%
340130147002,block_group,2019,census_percMinority,56.88185140073081,%
340130147002,block_group,2019,census_income_median,32917,USD
340130147002,block_group,2019,census_income_percapita,28154,USD
340130147002,block_group,2019,census_rentMedian,976,USD
340130147002,block_group,2019,census_rentIncomeRatioMedian,45.8,ratio
340130147002,block_group,2019,census_homeValuemedian,193800,USD
340130147002,block_group,2019,census_percHomeowners,19.97563946406821,%
340130147002,block_group,2019,census_percBlueCollar,67.6300578034682,%
340130147002,block_group,2019,census_percUnemployed,0.1396011396011396,%
340130147002,block_group,2019,census_percPlumbingComplete,1,%
340130147002,block_group,2019,census_percFamiliesSingleParent,0,%
340130147002,block_group,2019,census_percHH_NoVehicle,13.752913752913752,%
340130147002,block_group,2019,census_percAgeOver64,17.783191230207066,%
340130147002,block_group,2019,census_percHH_LangIsolated,4.428904428904429,%
340130147002,block_group,2019,census_percHH_Crowded,0,%
340130147002,block_group,2019,PC1,0.6428777014350083,NA
340130021002,block_group,2019,census_percBelow200FPL,39.18032786885246,%
340130021002,block_group,2019,census_percEducLessHS,19.892473118279575,%
340130021002,block_group,2019,census_percMinority,97.21311475409836,%
340130021002,block_group,2019,census_income_median,63286,USD
340130021002,block_group,2019,census_income_percapita,19191,USD
340130021002,block_group,2019,census_rentMedian,900,USD
340130021002,block_group,2019,census_rentIncomeRatioMedian,18.9,ratio
340130021002,block_group,2019,census_homeValuemedian,206300,USD
340130021002,block_group,2019,census_percHomeowners,61.14754098360656,%
340130021002,block_group,2019,census_percBlueCollar,71.81818181818181,%
340130021002,block_group,2019,census_percUnemployed,0.0957683741648107,%
340130021002,block_group,2019,census_percPlumbingComplete,1,%
340130021002,block_group,2019,census_percFamiliesSingleParent,9.363295880149813,%
340130021002,block_group,2019,census_percHH_NoVehicle,9.195402298850574,%
340130021002,block_group,2019,census_percAgeOver64,14.262295081967213,%
340130021002,block_group,2019,census_percHH_LangIsolated,0,%
340130021002,block_group,2019,census_percHH_Crowded,0,%
340130021002,block_group,2019,PC1,1.33398205319157,NA
340130068003,block_group,2019,census_percBelow200FPL,33.87415908191531,%
340130068003,block_group,2019,census_percEducLessHS,34.34782608695652,%
340130068003,block_group,2019,census_percMinority,81.59873367629599,%
340130068003,block_group,2019,census_income_median,65566,USD
340130068003,block_group,2019,census_income_percapita,23940,USD
340130068003,block_group,2019,census_rentMedian,1236,USD
340130068003,block_group,2019,census_rentIncomeRatioMedian,41.5,ratio
340130068003,block_group,2019,census_homeValuemedian,388000,USD
340130068003,block_group,2019,census_percHomeowners,46.07113316790736,%
340130068003,block_group,2019,census_percBlueCollar,62.97770700636943,%
340130068003,block_group,2019,census_percUnemployed,0.06990394877267876,%
340130068003,block_group,2019,census_percPlumbingComplete,1,%
340130068003,block_group,2019,census_percFamiliesSingleParent,22.33169129720854,%
340130068003,block_group,2019,census_percHH_NoVehicle,22.07792207792208,%
340130068003,block_group,2019,census_percAgeOver64,4.8674317372378315,%
340130068003,block_group,2019,census_percHH_LangIsolated,36.36363636363637,%
340130068003,block_group,2019,census_percHH_Crowded,0,%
340130068003,block_group,2019,PC1,1.9434202525049995,NA
340130048023,block_group,2019,census_percBelow200FPL,73.58309317963496,%
340130048023,block_group,2019,census_percEducLessHS,28.35990888382688,%
340130048023,block_group,2019,census_percMinority,97.32472324723247,%
340130048023,block_group,2019,census_income_median,10938,USD
340130048023,block_group,2019,census_income_percapita,14969,USD
340130048023,block_group,2019,census_rentMedian,305,USD
340130048023,block_group,2019,census_rentIncomeRatioMedian,30.8,ratio
340130048023,block_group,2019,census_homeValuemedian,281648.95,USD
340130048023,block_group,2019,census_percHomeowners,2.859778597785978,%
340130048023,block_group,2019,census_percBlueCollar,85.38011695906432,%
340130048023,block_group,2019,census_percUnemployed,0.06006322444678609,%
340130048023,block_group,2019,census_percPlumbingComplete,1,%
340130048023,block_group,2019,census_percFamiliesSingleParent,27.586206896551722,%
340130048023,block_group,2019,census_percHH_NoVehicle,69.73478939157566,%
340130048023,block_group,2019,census_percAgeOver64,13.191881918819188,%
340130048023,block_group,2019,census_percHH_LangIsolated,12.480499219968799,%
340130048023,block_group,2019,census_percHH_Crowded,1.8720748829953198,%
340130048023,block_group,2019,PC1,-3.4330565863840983,NA
340130039002,block_group,2019,census_percBelow200FPL,72.12065813528336,%
340130039002,block_group,2019,census_percEducLessHS,30.246020260492045,%
340130039002,block_group,2019,census_percMinority,100,%
340130039002,block_group,2019,census_income_median,18449,USD
340130039002,block_group,2019,census_income_percapita,12328,USD
340130039002,block_group,2019,census_rentMedian,467,USD
340130039002,block_group,2019,census_rentIncomeRatioMedian,31.9,ratio
340130039002,block_group,2019,census_homeValuemedian,169100,USD
340130039002,block_group,2019,census_percHomeowners,7.1297989031078615,%
340130039002,block_group,2019,census_percBlueCollar,80.47493403693932,%
340130039002,block_group,2019,census_percUnemployed,0.00847457627118644,%
340130039002,block_group,2019,census_percPlumbingComplete,1,%
340130039002,block_group,2019,census_percFamiliesSingleParent,35.27272727272727,%
340130039002,block_group,2019,census_percHH_NoVehicle,72.83236994219654,%
340130039002,block_group,2019,census_percAgeOver64,19.46983546617916,%
340130039002,block_group,2019,census_percHH_LangIsolated,4.8169556840077075,%
340130039002,block_group,2019,census_percHH_Crowded,0.7707129094412332,%
340130039002,block_group,2019,PC1,-3.3785330170099637,NA
340130191002,block_group,2019,census_percBelow200FPL,1.4641288433382083,%
340130191002,block_group,2019,census_percEducLessHS,46.193771626297575,%
340130191002,block_group,2019,census_percMinority,39.97361477572559,%
340130191002,block_group,2019,census_income_median,134625,USD
340130191002,block_group,2019,census_income_percapita,51903,USD
340130191002,block_group,2019,census_rentMedian,1657.25,USD
340130191002,block_group,2019,census_rentIncomeRatioMedian,31.417000000000016,ratio
340130191002,block_group,2019,census_homeValuemedian,458600,USD
340130191002,block_group,2019,census_percHomeowners,100,%
340130191002,block_group,2019,census_percBlueCollar,33.622559652928416,%
340130191002,block_group,2019,census_percUnemployed,0.0226628895184136,%
340130191002,block_group,2019,census_percPlumbingComplete,1,%
340130191002,block_group,2019,census_percFamiliesSingleParent,0,%
340130191002,block_group,2019,census_percHH_NoVehicle,0,%
340130191002,block_group,2019,census_percAgeOver64,17.678100263852244,%
340130191002,block_group,2019,census_percHH_LangIsolated,0,%
340130191002,block_group,2019,census_percHH_Crowded,0,%
340130191002,block_group,2019,PC1,8.462946089527952,NA
340130075012,block_group,2019,census_percBelow200FPL,72.84552845528455,%
340130075012,block_group,2019,census_percEducLessHS,36.828644501278774,%
340130075012,block_group,2019,census_percMinority,100,%
340130075012,block_group,2019,census_income_median,17685,USD
340130075012,block_group,2019,census_income_percapita,10809,USD
340130075012,block_group,2019,census_rentMedian,231,USD
340130075012,block_group,2019,census_rentIncomeRatioMedian,19,ratio
340130075012,block_group,2019,census_homeValuemedian,229832.85,USD
340130075012,block_group,2019,census_percHomeowners,1.7886178861788617,%
340130075012,block_group,2019,census_percBlueCollar,82.53275109170306,%
340130075012,block_group,2019,census_percUnemployed,0.11434511434511435,%
340130075012,block_group,2019,census_percPlumbingComplete,1,%
340130075012,block_group,2019,census_percFamiliesSingleParent,40.625,%
340130075012,block_group,2019,census_percHH_NoVehicle,77.5,%
340130075012,block_group,2019,census_percAgeOver64,11.21951219512195,%
340130075012,block_group,2019,census_percHH_LangIsolated,9.642857142857142,%
340130075012,block_group,2019,census_percHH_Crowded,0,%
340130075012,block_group,2019,PC1,-3.9252873873342966,NA
340130025001,block_group,2019,census_percBelow200FPL,58.1547064305685,%
340130025001,block_group,2019,census_percEducLessHS,9.055118110236215,%
340130025001,block_group,2019,census_percMinority,93.4762348555452,%
340130025001,block_group,2019,census_income_median,40197.4,USD
340130025001,block_group,2019,census_income_percapita,15502,USD
340130025001,block_group,2019,census_rentMedian,1307,USD
340130025001,block_group,2019,census_rentIncomeRatioMedian,51,ratio
340130025001,block_group,2019,census_homeValuemedian,269900,USD
340130025001,block_group,2019,census_percHomeowners,31.220876048462255,%
340130025001,block_group,2019,census_percBlueCollar,64.32926829268293,%
340130025001,block_group,2019,census_percUnemployed,0.11501597444089456,%
340130025001,block_group,2019,census_percPlumbingComplete,1,%
340130025001,block_group,2019,census_percFamiliesSingleParent,65.41666666666667,%
340130025001,block_group,2019,census_percHH_NoVehicle,18.088737201365188,%
340130025001,block_group,2019,census_percAgeOver64,5.684995340167754,%
340130025001,block_group,2019,census_percHH_LangIsolated,0,%
340130025001,block_group,2019,census_percHH_Crowded,0,%
340130025001,block_group,2019,PC1,-0.7670480755638339,NA
340390316022,block_group,2019,census_percBelow200FPL,57.23023154215815,%
340390316022,block_group,2019,census_percEducLessHS,40.948905109489054,%
340390316022,block_group,2019,census_percMinority,92.17999126256007,%
340390316022,block_group,2019,census_income_median,40444,USD
340390316022,block_group,2019,census_income_percapita,25519,USD
340390316022,block_group,2019,census_rentMedian,983,USD
340390316022,block_group,2019,census_rentIncomeRatioMedian,41.2,ratio
340390316022,block_group,2019,census_homeValuemedian,427900,USD
340390316022,block_group,2019,census_percHomeowners,21.887287024901703,%
340390316022,block_group,2019,census_percBlueCollar,83.50419384902143,%
340390316022,block_group,2019,census_percUnemployed,0.021181001283697046,%
340390316022,block_group,2019,census_percPlumbingComplete,1,%
340390316022,block_group,2019,census_percFamiliesSingleParent,28.975265017667844,%
340390316022,block_group,2019,census_percHH_NoVehicle,24.707259953161593,%
340390316022,block_group,2019,census_percAgeOver64,13.717780690257754,%
340390316022,block_group,2019,census_percHH_LangIsolated,40.39812646370024,%
340390316022,block_group,2019,census_percHH_Crowded,1.17096018735363,%
340390316022,block_group,2019,PC1,0.06433272116528692,NA
340130022014,block_group,2019,census_percBelow200FPL,60,%
340130022014,block_group,2019,census_percEducLessHS,0,%
340130022014,block_group,2019,census_percMinority,100,%
340130022014,block_group,2019,census_income_median,33422.18,USD
340130022014,block_group,2019,census_income_percapita,16806,USD
340130022014,block_group,2019,census_rentMedian,840.46,USD
340130022014,block_group,2019,census_rentIncomeRatioMedian,39.11800000000001,ratio
340130022014,block_group,2019,census_homeValuemedian,206974.86,USD
340130022014,block_group,2019,census_percHomeowners,40,%
340130022014,block_group,2019,census_percBlueCollar,68.10399856753203,%
340130022014,block_group,2019,census_percUnemployed,0.6,%
340130022014,block_group,2019,census_percPlumbingComplete,1,%
340130022014,block_group,2019,census_percFamiliesSingleParent,69.76744186046511,%
340130022014,block_group,2019,census_percHH_NoVehicle,69.76744186046511,%
340130022014,block_group,2019,census_percAgeOver64,15.5,%
340130022014,block_group,2019,census_percHH_LangIsolated,0,%
340130022014,block_group,2019,census_percHH_Crowded,0,%
340130022014,block_group,2019,PC1,-3.185988409300086,NA
340130062002,block_group,2019,census_percBelow200FPL,61.172161172161175,%
340130062002,block_group,2019,census_percEducLessHS,22.95081967213115,%
340130062002,block_group,2019,census_percMinority,100,%
340130062002,block_group,2019,census_income_median,27125,USD
340130062002,block_group,2019,census_income_percapita,14301,USD
340130062002,block_group,2019,census_rentMedian,1002,USD
340130062002,block_group,2019,census_rentIncomeRatioMedian,31.4,ratio
340130062002,block_group,2019,census_homeValuemedian,89600,USD
340130062002,block_group,2019,census_percHomeowners,7.6923076923076925,%
340130062002,block_group,2019,census_percBlueCollar,65.94827586206897,%
340130062002,block_group,2019,census_percUnemployed,0.1475095785440613,%
340130062002,block_group,2019,census_percPlumbingComplete,1,%
340130062002,block_group,2019,census_percFamiliesSingleParent,56.074766355140184,%
340130062002,block_group,2019,census_percHH_NoVehicle,34.61538461538461,%
340130062002,block_group,2019,census_percAgeOver64,8.302808302808304,%
340130062002,block_group,2019,census_percHH_LangIsolated,9.090909090909092,%
340130062002,block_group,2019,census_percHH_Crowded,0,%
340130062002,block_group,2019,PC1,-2.2337316983162765,NA
340130095004,block_group,2019,census_percBelow200FPL,58.15831987075929,%
340130095004,block_group,2019,census_percEducLessHS,47.042513863216264,%
340130095004,block_group,2019,census_percMinority,93.69951534733441,%
340130095004,block_group,2019,census_income_median,49739,USD
340130095004,block_group,2019,census_income_percapita,17261,USD
340130095004,block_group,2019,census_rentMedian,1085,USD
340130095004,block_group,2019,census_rentIncomeRatioMedian,34.2,ratio
340130095004,block_group,2019,census_homeValuemedian,247098,USD
340130095004,block_group,2019,census_percHomeowners,24.232633279483036,%
340130095004,block_group,2019,census_percBlueCollar,84.60721868365181,%
340130095004,block_group,2019,census_percUnemployed,0.06258411843876177,%
340130095004,block_group,2019,census_percPlumbingComplete,1,%
340130095004,block_group,2019,census_percFamiliesSingleParent,23.788546255506606,%
340130095004,block_group,2019,census_percHH_NoVehicle,30.78358208955224,%
340130095004,block_group,2019,census_percAgeOver64,8.34679590737749,%
340130095004,block_group,2019,census_percHH_LangIsolated,31.902985074626866,%
340130095004,block_group,2019,census_percHH_Crowded,3.544776119402985,%
340130095004,block_group,2019,PC1,-0.45246653160877365,NA
340130230001,block_group,2019,census_percBelow200FPL,80.42970574497899,%
340130230001,block_group,2019,census_percEducLessHS,44.621790423317144,%
340130230001,block_group,2019,census_percMinority,100,%
340130230001,block_group,2019,census_income_median,15088,USD
340130230001,block_group,2019,census_income_percapita,14113,USD
340130230001,block_group,2019,census_rentMedian,287,USD
340130230001,block_group,2019,census_rentIncomeRatioMedian,34.7,ratio
340130230001,block_group,2019,census_homeValuemedian,227736.95,USD
340130230001,block_group,2019,census_percHomeowners,10.83605791686128,%
340130230001,block_group,2019,census_percBlueCollar,75.96491228070175,%
340130230001,block_group,2019,census_percUnemployed,0.07231772377000593,%
