Year,Water_Account_Identifier,Latitude,Longitude
2020,173,40.74032932821604,-74.16930494318885
2020,174,40.765993017248846,-74.17389495906242
2020,175,40.68321882887235,-74.14970038225898
2020,176,40.67555666522257,-74.16904553090352
2020,177,40.709956520387735,-74.13537782065364
2020,178,40.70401018146983,-74.19265662144828
2020,179,40.722171681127584,-74.15100999427645
2020,180,40.650764711157024,-74.1678770797191
2020,181,40.69706357648233,-74.13873791079283
2020,182,40.6880534525231,-74.17318551384214
2020,183,40.73317468791083,-74.13117674530828
2020,184,40.709948979518515,-74.11837550755713
2020,185,40.718006582004705,-74.16389040611148
2020,186,40.70091700710387,-74.16057994130007
2020,187,40.71665127450035,-74.12103597301088
2020,188,40.703043214997734,-74.14927302257078
2020,189,40.71195396052776,-74.13297676109114
2020,190,40.75185260714097,-74.1797951642446
2020,191,40.70391883996587,-74.19377194855055
2020,192,40.67251355022319,-74.14082604266908
2020,193,40.67646901462697,-74.18648134991875
2020,194,40.750868738707624,-74.17527090207498
2020,195,40.710097917428996,-74.21044564089476
2020,196,40.71450005990703,-74.21215068041245
2020,197,40.68224404991612,-74.17474642927809
2020,198,40.7482649999181,-74.18697660341545
2020,199,40.771789723922716,-74.17764000812518
2020,200,40.70096470811033,-74.2018153766754
2020,201,40.67973304995798,-74.13819951066
2020,202,40.70621789993691,-74.21429957415253
2020,203,40.78005737085605,-74.17394827372065
2020,204,40.70532766243717,-74.1931730423817
2020,205,40.74092336777877,-74.17917542124584
2020,206,40.720058670505246,-74.15880337008397
2020,207,40.72368968419568,-74.17327341647685
2020,208,40.739199075037575,-74.12860291844007
2020,209,40.68429117100543,-74.17802304920308
2020,210,40.701804732887304,-74.1529688632329
2020,211,40.67878833891546,-74.16872288936791
2020,212,40.675315225630534,-74.16706144244273
2020,213,40.70008173490675,-74.1960556822064
2020,214,40.72426325466385,-74.16409128282992
2020,215,40.776800771206105,-74.17655098183313
2020,216,40.72968187245382,-74.1950712217276
2020,217,40.74201025388318,-74.1862495924258
2020,218,40.71254518974876,-74.19673698604349
2020,219,40.70707919326709,-74.19123349181682
2020,220,40.666089995974744,-74.14328558977881
2020,221,40.769847388191096,-74.17195280824178
2020,222,40.695115266209235,-74.21044600807582
2020,223,40.74197298000148,-74.17064888895347
2020,224,40.70340827724843,-74.15642050636522
2020,225,40.72683800571769,-74.1867248229653
2020,226,40.648963403698595,-74.16697321923992
2020,227,40.7697709176858,-74.16601882921164
2020,228,40.70911780861634,-74.16461379554812
2020,229,40.69794394998205,-74.19573528912332
2020,230,40.73748768269721,-74.18716761829316
2020,231,40.732748242959396,-74.1594752543281
2020,232,40.75329649354139,-74.19421608129984
2020,233,40.758665360120155,-74.16623313986545
2020,234,40.74200007277511,-74.23009467427693
2020,235,40.72461278596904,-74.13395325538738
2020,236,40.72570759505153,-74.16921335566758
2020,237,40.682152879391225,-74.19246537056442
2020,238,40.68292945216743,-74.18845607435131
2020,239,40.67702000037863,-74.15578157189776
2020,240,40.64654435270654,-74.16382814524732
2020,241,40.72024474728916,-74.12402958956304
2020,242,40.73756227837858,-74.19507098239652
2020,243,40.694667809874005,-74.12477136711395
2020,244,40.69641623702146,-74.16760921146331
2020,245,40.67734068600115,-74.18754887177316
2020,246,40.740007948212,-74.20672302002497
2020,247,40.77890823770486,-74.17039087326695
2020,248,40.74622011100273,-74.1904867642112
2020,249,40.65639175936705,-74.1677624362004
2020,250,40.68830912759333,-74.13747343857965
2020,251,40.77297450230199,-74.1716495475361
2020,252,40.7178297008744,-74.12433042537108
2020,253,40.715334930474015,-74.16317830331235
2020,254,40.72655490889616,-74.17713897330911
2020,255,40.68845993462503,-74.18749967094952
2020,256,40.7071687993576,-74.15732450329445
2020,257,40.71771540424581,-74.21943907886718
2020,258,40.72164730167978,-74.12761942685889
2020,259,40.764261470176336,-74.164389065776
2020,260,40.70506245881619,-74.21213910425018
2020,261,40.655601421062485,-74.15897673120953
2020,262,40.69295868365781,-74.13407591998198
2020,263,40.70725557789865,-74.18264962380997
2020,264,40.69906224782758,-74.19799903377466
2020,265,40.74157661198258,-74.19653244045573
2020,266,40.72060952739213,-74.19753693549701
2020,267,40.738595533333545,-74.12910579450052
2020,268,40.74802096388648,-74.17865567953777
2020,269,40.683807630766246,-74.15649273016078
2020,270,40.74007999524872,-74.24149305840021
2020,271,40.6873035409569,-74.14386402773746
2020,272,40.70432979698234,-74.19183196890972
2020,273,40.741146203875445,-74.12535476743594
2020,274,40.713352391194455,-74.15735713777815
2020,275,40.783734950652544,-74.16830198461727
2020,276,40.68266025181411,-74.17132590807368
2020,277,40.723360465875864,-74.12905114622532
2020,278,40.71465851588159,-74.19838555704621
2020,279,40.701428087760505,-74.19697165636768
2020,280,40.744969264020476,-74.20814134583475
2020,281,40.72612786137937,-74.14010961432678
2020,282,40.75827589417682,-74.16984626881322
2020,283,40.67195458151273,-74.15529904815446
2020,284,40.65570621337767,-74.15373098801766
2020,285,40.732744854205286,-74.15825110914578
2020,286,40.722099285387394,-74.18040598111487
2020,287,40.65884594727402,-74.16347743963317
2020,288,40.712856264088316,-74.17496071748862
2020,289,40.70043118393504,-74.18243493238764
2020,290,40.71782639320303,-74.21226291847158
2020,291,40.710140006484195,-74.14176448083023
2020,292,40.67892058190499,-74.14771628366356
2020,293,40.720335690896725,-74.13556361932234
2020,294,40.68142883166696,-74.15297022856458
2020,295,40.69568751225094,-74.11982063873538
2020,296,40.77839723679259,-74.183251062616975
2020,297,40.66081867682068,-74.15502992803026
2020,298,40.742137938796056,-74.22846783860273
2020,299,40.73572917269554,-74.2334540705606
2020,300,40.695633375368395,-74.1225207495772
2020,301,40.74880640861513,-74.21723414066868
2020,302,40.728278829181455,-74.21255339430672
2020,303,40.68105635129156,-74.1688839118031
2020,304,40.78273149546597,-74.1831969494958
2020,305,40.730352333895205,-74.15129990439381
2020,306,40.70455258931547,-74.2053148680559
2020,307,40.65820223748576,-74.14389236094361
2020,308,40.69246993775255,-74.14968754754648
2020,309,40.782953856662736,-74.16761107777256
2020,310,40.694061777629145,-74.20992195907972
2020,311,40.706539526624695,-74.12280053834938
2020,312,40.691644470568896,-74.15239745481739
2020,313,40.737888105898065,-74.12692398985986
2020,314,40.71204161976719,-74.19971193563477
2020,315,40.662348580395374,-74.15948672684203
2020,316,40.73477819219787,-74.13370244517763
2020,317,40.73059830320323,-74.15940979302621
2020,318,40.729685114368856,-74.13471115974795
2020,319,40.68245764939361,-74.15320335039814
2020,320,40.70117233745133,-74.20013529779702
2020,321,40.69039452527116,-74.12507261882608
2020,322,40.699322420535836,-74.14567385820457
2020,323,40.71689477118572,-74.20237133368981
2020,324,40.693875091040034,-74.15808964586954
2020,325,40.68642915564229,-74.17431680556776
2020,326,40.769736687147386,-74.15904623182281
2020,327,40.748577100380594,-74.22906484144049
2020,328,40.70742043724281,-74.1642146241758
2020,329,40.69240518810063,-74.18585758599166
2020,330,40.735928466870796,-74.18503390615521
2020,331,40.69974132087078,-74.18749881305342
2020,332,40.74271462205897,-74.23348611061702
2020,333,40.6604384079723,-74.16716525816436
2020,334,40.68444843621239,-74.17911588302047
2020,335,40.77770274307373,-74.16633502664766
2020,336,40.728653100307504,-74.1460431333975
2020,337,40.72667669493758,-74.15216262054855
2020,338,40.69812216271237,-74.1177747310188
2020,339,40.75383762774528,-74.1891063854532
2020,340,40.68582537982245,-74.157211476907
2020,341,40.69739503960207,-74.13360780690446
2020,342,40.74439548520485,-74.16555775632345
2020,343,40.695046698299144,-74.13002502747763
2020,344,40.700426613602495,-74.13501200268541
2020,345,40.679506130842235,-74.18729957200914
2020,346,40.75362661041173,-74.18951121336407
2020,347,40.75664701422568,-74.16733415998223
2020,348,40.6815624980553,-74.17038578458822
2020,349,40.70555051534839,-74.20320559057876
2020,350,40.71362930541845,-74.22159115120917
2020,351,40.671073854412874,-74.1625500213158
2020,352,40.72149432068655,-74.18646029143744
2020,353,40.77465878058906,-74.1803360289824
2020,354,40.763230370367125,-74.1896649447375
2020,355,40.7049718416875,-74.2100088467793
2020,356,40.699401450001176,-74.16715347163628
2020,357,40.71470508203931,-74.17849135416746
2020,358,40.76835417825189,-74.18345061067387
2020,359,40.71307058160794,-74.15599050524327
2020,360,40.74508114343018,-74.19669734714542
2020,361,40.70276261801392,-74.1600096780355
2020,362,40.7080537802403,-74.2009337172069
2020,363,40.74067219141454,-74.23708528936994
2020,364,40.718641089249815,-74.14384369025463
2020,365,40.72536895464216,-74.21396393699696
2020,366,40.683487538061755,-74.18772188051999
2020,367,40.75735818775034,-74.1675590130965
2020,368,40.74675417550491,-74.21725878591911
2020,369,40.676848934535876,-74.17262177031931
2020,370,40.6931899489734,-74.16196104604393
2020,371,40.71035766608281,-74.22186924800717
2020,372,40.70258042184018,-74.15988496784117
2020,373,40.68991738945723,-74.19314805837197
2020,374,40.777586551136515,-74.17905177768291
2020,375,40.77562190503047,-74.17867962370734
2020,376,40.784741476719745,-74.16678477798655
2020,377,40.72040850448423,-74.17043767668758
2020,378,40.68185175325983,-74.15078452716895
2020,379,40.65941602363713,-74.17662753356964
2020,380,40.68652025037299,-74.1358547538135
2020,381,40.70972940801957,-74.22457447278441
2020,382,40.69715174288623,-74.15985066584071
2020,383,40.65266952328457,-74.16676830749415
2020,384,40.750352472604305,-74.19854698467536
2020,385,40.7082953127686,-74.13895562924498
2020,386,40.70565813659343,-74.21465943787302
2020,387,40.692741894572926,-74.16310556734956
2020,388,40.72295605487193,-74.21129666684851
2020,389,40.77645689614016,-74.16090600767426
2020,390,40.71275143594238,-74.19308454848478
2020,391,40.73377389877955,-74.24439626787745
2020,392,40.72185154977211,-74.13003816146589
2020,393,40.6625408977026,-74.14735897035683
2020,394,40.77597995604495,-74.15762100857192
2020,395,40.78290892389319,-74.16906869080503
2020,396,40.65495216566265,-74.16946457235014
2020,397,40.72774301891899,-74.21460576488955
2020,398,40.735315678701305,-74.24031586050572
2020,399,40.71936053098984,-74.16906166541804
2020,400,40.66929097382288,-74.168515265118
2020,401,40.699421474607504,-74.18365460959825
2020,402,40.77938158537952,-74.15938330285479
2020,403,40.71901018496655,-74.17250699664876
2020,404,40.71261024683686,-74.1828437127141
2020,405,40.74048199201924,-74.23508144765502
2020,406,40.72925907347309,-74.17161575447386
2020,407,40.70399648554583,-74.14465255621347
2020,408,40.738919364094954,-74.22824771437132
2020,409,40.711781997962206,-74.1443999295045
2020,410,40.69276758808843,-74.18211698293688
2020,411,40.77662292629853,-74.17877918978375
2020,412,40.78032250433012,-74.18142102708879
2020,413,40.71104982085512,-74.11716974863481
2020,414,40.716713271801254,-74.19979078895872
2020,415,40.76435827012903,-74.16264962716349
2020,416,40.719579689133255,-74.12585867320189
2020,417,40.76398618993606,-74.17186482046966
2020,418,40.68877987009204,-74.12704538353162
2020,419,40.70649363357794,-74.19359649578773
2020,420,40.71092589741721,-74.1623779980273
2020,421,40.721745498563564,-74.13472756291048
2020,422,40.70073211127623,-74.15398349403804
2020,423,40.69281027732269,-74.19833210357213
2020,424,40.68263669054673,-74.18826554513728
2020,425,40.657914994676666,-74.17250429168966
2020,426,40.716640404906485,-74.17852805600069
2020,427,40.697949802048576,-74.11804323925983
2020,428,40.737044787632975,-74.17270794232753
2020,429,40.73432492209447,-74.18210523010569
2020,430,40.76827201907728,-74.18956014317388
2020,431,40.73869960580774,-74.12935208919845
2020,432,40.68185366957209,-74.18721691928033
2020,433,40.68073850273263,-74.13398219401867
2020,434,40.77487040124459,-74.1688210845178
2020,435,40.70638399883971,-74.11848458463011
2020,436,40.751805940450325,-74.199356724036
2020,437,40.710480075252356,-74.15111596778227
2020,438,40.659443413370184,-74.17391586133593
2020,439,40.69326968379896,-74.18550351366125
2020,440,40.71685984021115,-74.18461076880943
2020,441,40.76266129061212,-74.16549631387184
2020,442,40.75424816461693,-74.16755803070731
2020,443,40.67253893361812,-74.1589421899739
2020,444,40.68601214680977,-74.17060577908339
2020,445,40.67093342828957,-74.17363537077955
2020,446,40.76566141396271,-74.18106262563452
2020,447,40.70172586767403,-74.20406837636523
2020,448,40.75030185497992,-74.17054212321894
2020,449,40.73612124681126,-74.17971231074112
2020,450,40.670440815875736,-74.17461253735124
2020,451,40.694629537442914,-74.20831501173498
2020,452,40.73760565822181,-74.20446964471387
2020,453,40.69997858963816,-74.13796419274159
2020,454,40.673299391321024,-74.13822510984586
2020,455,40.682959389147626,-74.14089729612833
2020,456,40.694246122805346,-74.1431745712979
2020,457,40.728019507323225,-74.14992011804897
2020,458,40.78409487081831,-74.18169571282749
2020,459,40.67964677974149,-74.15045678675605
2020,460,40.72068714934091,-74.15135220478828
2020,461,40.675269954549584,-74.13205337047987
2020,462,40.7131151215135,-74.1948871403537
2020,463,40.70996068566247,-74.17896963341278
2020,464,40.69200053090218,-74.15287992548967
2020,465,40.716264294495396,-74.17474272261963
2020,466,40.766875942283434,-74.17489575089807
2020,467,40.745504070374295,-74.20985634025924
2020,468,40.7355158810599,-74.16837396598062
2020,469,40.734114880274774,-74.20546268632759
2020,470,40.700875313227634,-74.15273368438612
2020,471,40.74412649393797,-74.22014668607211
2020,472,40.695435013159106,-74.12004797956928
2020,473,40.683393159174095,-74.19143039674553
2020,474,40.73996067966353,-74.16948001041953
2020,475,40.74172852818753,-74.12775055759055
2020,476,40.69483151469213,-74.14369443366262
2020,477,40.702565734613415,-74.17432669864364
2020,478,40.697046998345606,-74.16773589203083
2020,479,40.706765435299076,-74.15249256046714
2020,480,40.68845856688302,-74.16316411496935
2020,481,40.72908948309615,-74.21086036910685
2020,482,40.67649857682451,-74.15530714570377
2020,483,40.690245685189566,-74.13173655057844
2020,484,40.78264359609701,-74.17989495155678
2020,485,40.71694798161067,-74.1526090084002
2020,486,40.74710841839895,-74.16683064240196
2020,487,40.760526791206985,-74.16385805453461
2020,488,40.75403457755569,-74.17838278002223
2020,489,40.71041033265113,-74.19162067754885
2020,490,40.669178727988125,-74.13915441889793
2020,491,40.706139489709024,-74.19427733595681
2020,492,40.7059137323076,-74.17407995856482
2020,493,40.67494163941178,-74.15226499763017
2020,494,40.703036276323125,-74.17522432893779
2020,495,40.71256520574451,-74.11871203713693
2020,496,40.65937625514778,-74.17769386615383
2020,497,40.67864204865576,-74.14671467076182
2020,498,40.67140409911509,-74.15100932801147
2020,499,40.66102618605101,-74.15757676745808
2020,500,40.72667793760947,-74.13625381041176
2020,501,40.755051265421955,-74.18573429867588
2020,502,40.66021050488024,-74.17802800948833
2020,503,40.72666631048387,-74.13166387839678
2020,504,40.757228275535354,-74.17813472797049
2020,505,40.770183299156706,-74.16455947797566
2020,506,40.71212714306595,-74.17628609316294
2020,507,40.7055536981524,-74.21192072835692
2020,508,40.72066370616456,-74.16886344045982
2020,509,40.71600740957996,-74.2081601746622
2020,510,40.730997722199525,-74.1702085248534
2020,511,40.67634282329453,-74.18623464126694
2020,512,40.724147762215694,-74.18589985695611
2020,513,40.704261152935004,-74.20223945360186
2020,514,40.696080371949236,-74.12284693577678
2020,515,40.68231317407178,-74.14837717098675
2020,516,40.72131060242607,-74.17703220255522
2020,517,40.65116310960399,-74.17036910552036
2020,518,40.73303013812887,-74.15315359939437
2020,519,40.77117530756088,-74.15582570124278
2020,520,40.654146067977905,-74.15114089868902
2020,521,40.67713839586454,-74.15634651431391
2020,522,40.712854754635515,-74.1624292421488
2020,523,40.75247714098838,-74.18532793330421
2020,524,40.747284718161396,-74.20243935534828
2020,525,40.66169478015097,-74.1670085348967
2020,526,40.721143860595106,-74.21477296242462
2020,527,40.76180910982207,-74.18998721953962
2020,528,40.694357990431115,-74.12072323203226
2020,529,40.686033952049144,-74.1535887363835
2020,530,40.6492304313248,-74.17923008016722
2020,531,40.75022545484934,-74.18067966186126
2020,532,40.67274600993054,-74.15165332753148
2020,533,40.673658702545765,-74.13530286494786
2020,534,40.70356020234504,-74.21205176068341
2020,535,40.748924421630385,-74.18845013986132
2020,536,40.70377636513127,-74.11611994437762
2020,537,40.75273737811921,-74.1834969099199
2020,538,40.75291811928102,-74.18545261750654
2020,539,40.67537672189375,-74.16990692584584
2020,540,40.7237525290842,-74.20799305635002
2020,541,40.70104690762976,-74.20874520164266
2020,542,40.69682491220515,-74.20456640045644
2020,543,40.7101673507777,-74.14926574423328
2020,544,40.68831585906146,-74.14803459661879
2020,545,40.651541250587535,-74.1708027054643
2020,546,40.75837554388238,-74.19496466719012
2020,547,40.71565737884961,-74.12222424944697
2020,548,40.674532657947125,-74.18258741537743
2020,549,40.73075341701099,-74.20264797451979
2020,550,40.73117079371437,-74.11875379606204
2020,551,40.70598874572953,-74.13153510101279
2020,552,40.7150287227805,-74.16305248773837
2020,553,40.74819019997217,-74.21307994707165
2020,554,40.7567137718759,-74.1905060786384
2020,555,40.73547354314497,-74.21266198338218
2020,556,40.7499883070696,-74.19450803123028
2020,557,40.725650689848315,-74.2082566601902
2020,558,40.701162897909626,-74.20288322632322
2020,559,40.660288740101706,-74.14640095733687
2020,560,40.732270806108055,-74.1349768676619
2020,561,40.71559883283298,-74.16752034255255
2020,562,40.716752168140786,-74.21991273284598
2020,563,40.71773441916638,-74.16409926717171
2020,564,40.64754967830397,-74.1619640865333
2020,565,40.73350074488325,-74.19016472851636
2020,566,40.70766034899168,-74.13038776042158
2020,567,40.66310546027558,-74.1594735237016
2020,568,40.67499099636723,-74.16866427013424
2020,569,40.72802175913747,-74.18600851211455
2020,570,40.688586697296905,-74.1391767164275
2020,571,40.71641078159535,-74.12435546417822
2020,572,40.70418970123834,-74.19641015707724
2020,573,40.715441364983505,-74.20667613818073
2020,574,40.73737533334818,-74.17763935647072
2020,575,40.73433902726864,-74.17971058964183
2020,576,40.68742579308958,-74.15137662483859
2020,577,40.66109540132622,-74.14470377261657
2020,578,40.77764183791646,-74.17304810385075
2020,579,40.78298139519983,-74.16538571973524
2020,580,40.689449086659685,-74.156581210726
2020,581,40.767072135926476,-74.16040342954679
2020,582,40.70281130117111,-74.18693595872581
2020,583,40.74974677954182,-74.18833860240348
2020,584,40.739529587751136,-74.1823009737064
2020,585,40.776220823989696,-74.15359481752212
2020,586,40.67249206859189,-74.17257857828508
2020,587,40.70522983502571,-74.1420753175826
2020,588,40.72403682786403,-74.17800757011554
2020,589,40.730837843755296,-74.18462368629355
2020,590,40.7039048016233,-74.1562766461679
2020,591,40.72089815746126,-74.15143181050573
2020,592,40.683026934363426,-74.14522501284539
2020,593,40.71674959664674,-74.15609923988035
2020,594,40.75794126544809,-74.19536303635893
2020,595,40.721341486510696,-74.12282374444827
2020,596,40.764031425222775,-74.18013749001004
2020,597,40.715892923415964,-74.18089014139552
2020,598,40.70912642017217,-74.2117772125457
2020,599,40.73007326620959,-74.17562970670909
2020,600,40.6798454815059,-74.18704077314156
2020,601,40.70541446257553,-74.18543153341687
2020,602,40.733506373937736,-74.17628870572733
2020,603,40.724706450736285,-74.12531181291047
2020,604,40.715698843439945,-74.14753289323586
2020,605,40.73884226414838,-74.24589066442775
2020,606,40.67096311368355,-74.15211759929083
2020,607,40.73036377963539,-74.18361638309243
2020,608,40.776046447743006,-74.162751913353
2020,609,40.7078781862983,-74.1388057372395
2020,610,40.68380609695581,-74.15308337954102
2020,611,40.6490848133306,-74.15933891985593
2020,612,40.76587275566572,-74.17633512889097
2020,613,40.70641174926985,-74.19224359972496
2020,614,40.69041322621052,-74.19432454815211
2020,615,40.762635814015404,-74.17599221745814
2020,616,40.74806866181835,-74.18393690878911
2020,617,40.722682291902856,-74.19245790350512
2020,618,40.66693657327916,-74.16314844278006
2020,619,40.71179291575465,-74.21103887591454
2020,620,40.69623236003449,-74.20549506977903
2020,621,40.7727507490602,-74.1680625476531
2020,622,40.71327044853083,-74.16918345549189
2020,623,40.768166809495554,-74.16743301353235
2020,624,40.71213132458613,-74.22438260196081
2020,625,40.73056506467902,-74.19555041449765
2020,626,40.740969911596146,-74.20926058884231
2020,627,40.73055275474255,-74.16814955345166
2020,628,40.695564604113,-74.1818759091476
2020,629,40.66456381429489,-74.14458042861712
2020,630,40.76186505919535,-74.17688323334593
2020,631,40.690962551207605,-74.1286147558332
2020,632,40.730201881761076,-74.18360498740358
2020,633,40.708440139573476,-74.12771701965279
2020,634,40.64865535901972,-74.16515723020169
